id,bounding_box
person:0.9000,[259  -2  29  71]
person:0.8901,[1136   81   59  134]
person:0.8890,[293 329  42  97]
person:0.8877,[1082   11   29   74]
person:0.8853,[607  53  25  67]
person:0.8841,[480  -1  34  46]
person:0.8720,[239 328  63 103]
person:0.8576,[802  59  31  91]
person:0.8473,[1060   13   24   72]
person:0.8354,[1117   12   36   89]
person:0.7925,[173   9  37  71]
person:0.7451,[381 152  35  66]
person:0.7410,[867   0  27  64]
person:0.6929,[1209   -1   24   27]
dog:0.5702,[ 35 549  82 111]
person:0.5251,[1258   63   21   78]
person:0.5143,[841  27  24  49]
person:0.9969,[503 252  39  89]
person:0.9941,[746 542  55 122]
person:0.9892,[985 259  54 106]
person:0.9835,[617 137  37  88]
person:0.9809,[1208  397   59  111]
person:0.9803,[528  38  29  81]
person:0.9801,[764 283  39 104]
person:0.9761,[881 474  69 108]
person:0.9760,[157 338  54 116]
person:0.9756,[471 126  32  84]
person:0.9753,[381 208  40  85]
person:0.9746,[996 363  50 116]
person:0.9736,[728  46  28  66]
person:0.9688,[1202  119   38   85]
person:0.9621,[448 359  50 123]
person:0.9614,[562  41  34  76]
person:0.9365,[53 82 37 78]
person:0.9345,[802  61  31  84]
person:0.9236,[780  72  31  81]
person:0.9065,[1081   11   30   73]
person:0.9021,[259  -3  30  71]
person:0.8879,[1116   13   38   89]
person:0.8869,[278 325  60  94]
person:0.8858,[608  47  25  64]
person:0.8824,[660  88  33  87]
person:0.8778,[1059   13   26   71]
person:0.8498,[481  -2  34  46]
person:0.7903,[381 153  35  66]
person:0.7803,[1208   -1   25   27]
person:0.7298,[867   1  27  63]
person:0.7216,[1137   88   57  123]
person:0.7145,[1258   65   22   75]
person:0.5520,[554  -2  32  29]
person:0.5226,[839  27  25  49]
person:0.5089,[175   6  36  66]
person:0.5029,[604  -2  30  54]
person:0.9977,[504 250  38  88]
person:0.9944,[744 540  56 121]
person:0.9922,[986 262  54 106]
person:0.9920,[616 137  38  90]
person:0.9881,[382 208  41  86]
person:0.9874,[467 115  34  95]
person:0.9825,[1205  397   61  111]
person:0.9791,[997 366  52 114]
person:0.9790,[528  37  30  82]
person:0.9784,[156 340  53 118]
person:0.9782,[881 475  65 107]
person:0.9766,[764 282  39 104]
person:0.9698,[728  46  29  68]
person:0.9673,[1202  121   39   82]
person:0.9653,[562  40  34  76]
person:0.9556,[448 359  50 122]
person:0.9485,[53 81 38 79]
person:0.9404,[779  65  31  86]
person:0.9252,[801  60  32  86]
person:0.9187,[608  47  26  64]
person:0.9150,[1081   12   30   72]
person:0.9116,[279 324  59  96]
person:0.9034,[260  -3  30  70]
person:0.8951,[1059   14   27   71]
person:0.8839,[1116   13   38   90]
person:0.8837,[660  89  34  86]
person:0.8739,[482  -3  34  46]
person:0.8110,[1209   -1   25   27]
person:0.7939,[381 153  35  66]
person:0.7765,[1138  125   47   90]
person:0.7411,[867   1  26  63]
person:0.6580,[1258   65   22   77]
person:0.6436,[554  -2  33  29]
person:0.6032,[603  -1  31  54]
person:0.5246,[1156   74   44   63]
dog:0.5214,[ 39 550  80 109]
person:0.5102,[838  26  26  50]
person:0.9975,[505 248  36  91]
person:0.9961,[615 137  40  90]
person:0.9948,[382 212  41  82]
person:0.9935,[742 537  58 123]
person:0.9932,[467 116  35  91]
person:0.9917,[989 263  53 106]
person:0.9871,[1196  397   62  112]
person:0.9835,[157 342  53 118]
person:0.9801,[998 368  51 113]
person:0.9785,[881 474  62 107]
person:0.9757,[529  37  30  82]
person:0.9702,[1203  121   38   81]
person:0.9644,[764 282  39 103]
person:0.9615,[561  40  34  77]
person:0.9593,[727  46  30  70]
person:0.9511,[52 81 38 79]
person:0.9465,[779  63  33  87]
person:0.9436,[447 353  50 116]
person:0.9303,[279 324  58  97]
person:0.9218,[609  44  26  69]
person:0.9152,[801  59  33  86]
person:0.9053,[1059   14   28   71]
person:0.9045,[1081   13   30   71]
person:0.9004,[1139  126   44   88]
person:0.8965,[1117   14   38   89]
person:0.8843,[260  -2  31  67]
person:0.8796,[483  -3  35  45]
person:0.8651,[660  87  34  90]
person:0.8354,[381 153  35  68]
person:0.7692,[1208   -1   25   25]
person:0.7670,[557  -1  30  28]
person:0.7145,[604  -1  32  53]
person:0.7035,[867   1  27  64]
person:0.6863,[1257   64   23   79]
person:0.6796,[180   2  38  71]
person:0.5078,[839  25  25  51]
person:0.9972,[505 246  35  95]
person:0.9970,[615 139  41  90]
person:0.9956,[382 213  41  81]
person:0.9948,[467 117  36  86]
person:0.9940,[743 535  56 122]
person:0.9904,[1194  393   64  117]
person:0.9848,[994 262  50 107]
person:0.9845,[155 344  55 121]
person:0.9837,[999 369  51 116]
person:0.9767,[529  37  29  83]
person:0.9767,[448 352  50 117]
person:0.9728,[879 474  62 107]
person:0.9702,[763 285  40  88]
person:0.9673,[53 81 38 78]
person:0.9648,[1204  122   38   80]
person:0.9611,[561  39  33  77]
person:0.9608,[778  64  34  83]
person:0.9444,[728  48  29  72]
person:0.9287,[1081   13   31   71]
person:0.9227,[610  41  26  70]
person:0.9199,[801  59  31  83]
person:0.9096,[1059   14   27   71]
person:0.8971,[278 324  59  96]
person:0.8776,[1117   16   37   87]
person:0.8654,[660  86  34  91]
person:0.8410,[381 153  35  70]
person:0.8379,[483  -4  34  45]
person:0.8229,[260  -2  30  65]
person:0.8158,[1141  129   44   87]
person:0.7745,[1208   -1   25   25]
person:0.7439,[181   1  35  72]
person:0.7133,[867   1  27  64]
person:0.6732,[1256   65   23   78]
person:0.6419,[561   0  27  26]
dog:0.6282,[ 45 556  73 109]
person:0.5985,[1154   75   47   82]
person:0.5762,[604  -2  31  53]
person:0.5159,[839  25  25  51]
person:0.9970,[506 241  35 103]
person:0.9964,[468 116  36  84]
person:0.9961,[615 141  40  91]
person:0.9953,[743 532  55 126]
person:0.9888,[1191  392   65  117]
person:0.9861,[449 350  49 114]
person:0.9858,[382 215  42  81]
person:0.9847,[152 347  55 119]
person:0.9831,[994 263  50 107]
person:0.9796,[763 282  39  94]
person:0.9794,[1000  371   49  116]
person:0.9755,[529  36  29  84]
person:0.9722,[52 81 38 78]
person:0.9714,[1204  122   41   82]
person:0.9709,[878 473  60 109]
person:0.9685,[779  64  33  82]
person:0.9629,[561  38  34  78]
person:0.9555,[729  49  28  71]
person:0.9250,[1082   14   30   70]
person:0.9244,[611  39  27  73]
person:0.9182,[660  86  34  92]
person:0.8973,[1061   15   26   69]
person:0.8962,[1118   20   37   82]
person:0.8771,[277 325  60  95]
person:0.8646,[1141  130   45   89]
person:0.8596,[802  61  29  80]
person:0.8498,[181   1  37  70]
person:0.8243,[1208   -1   25   25]
person:0.8142,[260  -3  31  66]
dog:0.8049,[ 46 557  74 108]
person:0.7914,[482  -3  35  43]
person:0.6992,[1257   66   23   77]
person:0.6969,[866   1  27  63]
person:0.6117,[565   0  26  26]
person:0.6090,[381 152  36  75]
person:0.5634,[1154   75   47   82]
person:0.5284,[838  26  25  50]
person:0.9967,[468 112  36  86]
person:0.9940,[615 143  42  95]
person:0.9934,[741 528  56 127]
person:0.9901,[505 234  37 107]
person:0.9892,[763 276  41 100]
person:0.9858,[1191  388   63  121]
person:0.9849,[452 345  46 113]
person:0.9848,[151 350  53 116]
person:0.9829,[998 265  49 106]
person:0.9746,[381 217  43  81]
person:0.9736,[875 474  55 108]
person:0.9703,[529  35  28  84]
person:0.9702,[52 80 39 79]
person:0.9616,[730  50  27  71]
person:0.9615,[1003  374   48  111]
person:0.9600,[779  65  35  76]
person:0.9586,[1202  129   42   79]
person:0.9585,[562  38  33  78]
person:0.9293,[660  84  33  99]
person:0.9184,[1117   23   38   80]
person:0.9133,[1083   15   29   71]
person:0.9120,[612  40  28  68]
person:0.9058,[277 325  61  95]
person:0.9020,[185   0  35  73]
person:0.8979,[1062   16   26   69]
person:0.8654,[1142  129   44   94]
person:0.8226,[259  -2  35  57]
person:0.8033,[1208   -1   24   25]
dog:0.8008,[ 47 557  75 110]
person:0.7486,[487  -5  29  43]
person:0.6397,[572  -2  26  29]
person:0.6206,[1257   67   23   77]
person:0.6161,[866   1  27  64]
person:0.5995,[1154   76   46   82]
person:0.5514,[920  32  25  84]
person:0.5000,[604   0  32  47]
person:0.9967,[468 112  36  86]
person:0.9952,[505 228  35 118]
person:0.9946,[763 273  43 102]
person:0.9933,[739 526  59 130]
person:0.9921,[614 144  43  93]
person:0.9874,[1000  261   39  121]
person:0.9863,[1192  386   60  122]
person:0.9805,[148 352  56 114]
person:0.9781,[876 472  52 103]
person:0.9769,[1203  131   42   78]
person:0.9755,[451 342  47 113]
person:0.9727,[52 80 39 79]
person:0.9652,[731  51  28  70]
person:0.9614,[529  35  28  83]
person:0.9605,[562  39  32  77]
person:0.9546,[382 218  42  81]
person:0.9461,[779  66  34  74]
person:0.9387,[1006  374   48  111]
person:0.9372,[1117   24   40   78]
person:0.9195,[186   0  34  72]
person:0.9169,[1062   17   27   70]
person:0.9068,[1084   15   30   71]
person:0.9045,[613  41  27  67]
person:0.8851,[277 325  60  96]
person:0.8690,[1142  139   42   88]
person:0.8466,[660  85  33  96]
person:0.8342,[262  -1  32  56]
person:0.8032,[488  -6  28  43]
person:0.7891,[1208    0   25   25]
person:0.7385,[1155   75   45   83]
person:0.7377,[572  -3  26  29]
person:0.6613,[605  -1  31  49]
person:0.6589,[1256   68   23   76]
person:0.6460,[866   0  26  65]
dog:0.5656,[ 50 558  72 110]
person:0.5480,[224 323  35  91]
person:0.5476,[920  31  25  85]
person:0.9975,[506 227  36 116]
person:0.9960,[468 111  36  87]
person:0.9953,[737 523  61 134]
person:0.9939,[1000  260   41  126]
person:0.9886,[764 272  41  98]
person:0.9883,[614 144  43  95]
person:0.9807,[1189  380   59  119]
person:0.9789,[873 474  50  99]
person:0.9749,[52 80 39 79]
person:0.9749,[148 354  57 113]
person:0.9722,[451 340  48 111]
person:0.9685,[731  52  29  69]
person:0.9678,[1205  132   41   77]
person:0.9667,[383 218  41  82]
person:0.9574,[562  39  31  77]
person:0.9573,[529  35  28  83]
person:0.9421,[1117   25   40   77]
person:0.9230,[779  66  35  72]
person:0.9193,[1063   17   26   70]
person:0.9135,[188  -1  34  70]
person:0.8862,[1084   15   29   71]
person:0.8859,[659  99  34  88]
person:0.8841,[614  42  26  65]
person:0.8791,[276 324  61  97]
person:0.8717,[1143  140   42   87]
person:0.8632,[1005  376   50  110]
person:0.8468,[262  -1  34  55]
person:0.7936,[489  -6  27  43]
person:0.7929,[1208   -1   25   25]
person:0.7884,[1157   76   42   81]
person:0.7554,[571  -2  29  28]
person:0.7155,[867   0  26  66]
skateboard:0.6649,[877 564  31  18]
person:0.6599,[1256   68   23   75]
person:0.5743,[838  25  24  52]
person:0.5730,[920  30  25  86]
person:0.5629,[605  -1  32  50]
person:0.9985,[506 223  35 121]
person:0.9955,[738 520  61 134]
person:0.9953,[467 111  37  87]
person:0.9923,[1188  378   60  122]
person:0.9883,[1000  263   42  125]
person:0.9878,[615 147  38  96]
person:0.9760,[457 323  36 137]
person:0.9756,[149 354  57 114]
person:0.9753,[52 80 39 79]
person:0.9722,[731  53  29  70]
person:0.9700,[764 272  39  95]
person:0.9675,[385 219  38  81]
person:0.9670,[870 473  48 101]
person:0.9589,[1204  134   44   77]
person:0.9575,[1119   25   40   77]
person:0.9499,[529  35  28  84]
person:0.9483,[659  94  35  98]
person:0.9479,[562  38  31  78]
person:0.9333,[1005  377   51  110]
person:0.9070,[1062   17   26   71]
person:0.9033,[188  -1  34  70]
person:0.8952,[779  66  34  73]
person:0.8875,[277 324  60  97]
person:0.8576,[1085   15   29   71]
person:0.8527,[263  -1  37  55]
person:0.8148,[616  40  26  67]
person:0.8062,[1157   77   42   82]
person:0.7975,[1144  137   41   93]
person:0.7960,[1208    0   25   25]
person:0.7423,[867   0  26  65]
person:0.6921,[490  -5  26  41]
person:0.6532,[1260   73   19   84]
person:0.6118,[838  25  24  51]
person:0.5726,[571  -2  29  26]
person:0.5484,[920  30  25  86]
skateboard:0.5135,[875 566  29  18]
person:0.5071,[ 58 558  65 112]
person:0.9981,[506 224  35 116]
person:0.9941,[1189  377   57  121]
person:0.9935,[738 518  56 133]
person:0.9916,[468 110  36  88]
person:0.9912,[615 148  37  95]
person:0.9836,[764 272  40  87]
person:0.9804,[147 355  59 113]
person:0.9801,[731  54  30  70]
person:0.9784,[1000  275   43  106]
person:0.9774,[866 474  49 109]
person:0.9765,[52 80 39 79]
person:0.9718,[386 219  37  81]
person:0.9689,[1119   26   39   77]
person:0.9521,[660  92  34 102]
person:0.9438,[450 336  50 110]
person:0.9408,[529  35  29  83]
person:0.9317,[562  38  31  77]
person:0.9310,[1204  136   45   75]
person:0.8930,[1006  380   50  109]
person:0.8914,[276 324  60  97]
person:0.8869,[191   0  34  68]
person:0.8793,[264  -1  39  55]
person:0.8780,[778  65  35  74]
person:0.8780,[1063   17   26   71]
person:0.8540,[1085   15   27   70]
person:0.8453,[1145  136   41   95]
person:0.8093,[1158   76   41   82]
person:0.7990,[1208    0   25   24]
person:0.7726,[616  40  28  66]
person:0.7659,[866   0  27  65]
person:0.7030,[1260   74   20   82]
person:0.6638,[ 58 560  67 112]
person:0.6356,[920  30  25  86]
person:0.6352,[837  25  24  50]
person:0.6251,[490  -4  26  39]
person:0.5243,[569  -2  32  26]
person:0.9974,[506 225  35 109]
person:0.9933,[763 270  41  87]
person:0.9928,[738 510  55 128]
person:0.9927,[1190  376   52  113]
person:0.9902,[144 359  66 120]
person:0.9867,[615 151  37  89]
person:0.9824,[469 109  34  89]
person:0.9812,[456 323  40 117]
person:0.9804,[731  54  30  72]
person:0.9803,[1014  384   50  112]
person:0.9684,[862 474  51 112]
person:0.9650,[1001  285   49  102]
person:0.9607,[1120   27   39   76]
person:0.9567,[528  34  30  83]
person:0.9559,[385 219  37  82]
person:0.9396,[53 79 37 79]
person:0.9246,[193   0  36  68]
person:0.9234,[276 324  60  99]
person:0.9224,[614  27  30  75]
person:0.9222,[562  38  31  77]
person:0.9133,[661  91  33 107]
person:0.9023,[266  -1  39  53]
person:0.8906,[779  62  37  77]
person:0.8509,[1146  137   44   94]
person:0.8399,[1064   16   26   72]
person:0.8092,[1208  135   48   82]
person:0.8057,[1083   15   27   71]
person:0.7963,[1208    0   24   25]
person:0.7762,[866   0  27  64]
person:0.7035,[837  26  24  50]
person:0.6824,[1261   76   19   79]
person:0.6699,[920  31  25  85]
person:0.6379,[1158   81   42   77]
person:0.5591,[490  -3  26  38]
person:0.5273,[383 163  35  73]
person:0.9958,[507 226  34 104]
person:0.9935,[736 508  55 121]
person:0.9919,[1190  374   53  110]
person:0.9913,[765 269  37  84]
person:0.9889,[143 360  70 125]
person:0.9879,[615 152  37  88]
person:0.9833,[1003  287   50  103]
person:0.9827,[468 102  36  95]
person:0.9819,[731  54  30  74]
person:0.9768,[386 224  35  82]
person:0.9744,[456 323  39 115]
person:0.9683,[194   0  38  66]
person:0.9624,[858 471  50 121]
person:0.9594,[1013  387   50  118]
person:0.9519,[528  34  31  84]
person:0.9506,[52 80 38 79]
person:0.9420,[265  -2  40  53]
person:0.9413,[1121   26   39   77]
person:0.9281,[561  37  33  80]
person:0.9274,[1147  140   45   92]
person:0.9268,[613  27  32  77]
person:0.9092,[276 324  60  99]
person:0.9016,[782  46  41  91]
person:0.8925,[660  94  34 102]
person:0.8404,[1064   17   25   71]
person:0.8239,[1210  134   45   84]
person:0.8219,[866   0  27  64]
person:0.7932,[1084   15   26   70]
person:0.7863,[1208    0   24   24]
person:0.7288,[837  26  25  50]
person:0.7177,[919  10  27 111]
person:0.7048,[1260   77   20   77]
person:0.6166,[1158   82   42   75]
person:0.6042,[ 63 562  62 117]
person:0.5944,[384 164  35  72]
person:0.5890,[490  -3  26  38]
person:0.5500,[177   1  16  17]
person:0.9946,[732 504  56 117]
person:0.9946,[507 224  33 110]
person:0.9911,[614 153  38  87]
person:0.9910,[765 269  38  82]
person:0.9902,[386 224  37  85]
person:0.9895,[1190  371   51  111]
person:0.9889,[143 363  70 127]
person:0.9819,[468 102  35  92]
person:0.9800,[1004  286   50  106]
person:0.9799,[731  55  31  75]
person:0.9793,[1015  390   48  122]
person:0.9763,[855 473  51 118]
person:0.9670,[196   0  38  66]
person:0.9649,[449 326  50 116]
person:0.9546,[52 80 39 80]
person:0.9495,[528  34  31  85]
person:0.9454,[266  -2  39  53]
person:0.9327,[782  46  40  90]
person:0.9318,[561  37  33  80]
person:0.9249,[1120   26   41   80]
person:0.9181,[615  27  31  75]
person:0.9134,[660  94  35 102]
person:0.9123,[1148  142   45   90]
person:0.9050,[277 324  59  99]
person:0.8917,[1209  138   47   87]
person:0.8638,[1064   17   28   71]
person:0.8238,[918   9  28 112]
person:0.8035,[866   0  27  65]
person:0.7815,[1208    0   25   24]
person:0.7026,[837  25  25  50]
person:0.6970,[1260   78   20   77]
person:0.6949,[384 165  35  71]
person:0.6269,[177   1  16  19]
person:0.5824,[ 74 563  53 116]
person:0.5679,[491  -3  27  38]
person:0.5153,[-1 84 19 33]
person:0.9957,[733 501  54 117]
person:0.9949,[504 224  37  98]
person:0.9943,[614 153  40  88]
person:0.9924,[386 224  37  85]
person:0.9923,[469 102  36  89]
person:0.9886,[766 269  37  83]
person:0.9880,[1015  394   50  123]
person:0.9849,[142 366  71 127]
person:0.9845,[1187  369   53  111]
person:0.9766,[1005  288   51  107]
person:0.9763,[450 324  49 118]
person:0.9751,[730  56  32  77]
person:0.9703,[854 475  49 116]
person:0.9642,[52 80 40 79]
person:0.9511,[200   0  34  66]
person:0.9487,[782  46  41  92]
person:0.9423,[660  97  35 100]
person:0.9408,[562  37  32  80]
person:0.9349,[267  -2  38  53]
person:0.9282,[1119   22   42   97]
person:0.9275,[529  34  30  84]
person:0.9220,[615  26  31  76]
person:0.9172,[1211  141   46   83]
person:0.9165,[278 323  58 100]
person:0.9119,[1150  139   42   97]
person:0.8323,[1063   16   29   72]
person:0.8065,[866   0  26  65]
person:0.7813,[918   6  28 117]
person:0.7654,[1207    0   26   24]
person:0.6945,[385 166  34  68]
person:0.6870,[837  25  25  50]
person:0.6662,[1259   78   20   77]
person:0.6531,[177   1  17  18]
person:0.6260,[491  -4  27  39]
person:0.6058,[ 74 563  53 117]
person:0.5227,[1164   81   37   93]
person:0.9959,[468 100  37  89]
person:0.9953,[504 223  36  99]
person:0.9941,[614 154  41  90]
person:0.9941,[731 500  55 115]
person:0.9933,[386 226  37  86]
person:0.9908,[1017  397   49  123]
person:0.9854,[1182  367   56  113]
person:0.9848,[766 267  37  84]
person:0.9822,[451 323  48 121]
person:0.9713,[142 369  73 127]
person:0.9685,[51 80 41 80]
person:0.9622,[851 475  49 115]
person:0.9619,[729  57  33  75]
person:0.9588,[1005  291   51  105]
person:0.9564,[660  96  35 101]
person:0.9384,[562  37  33  81]
person:0.9371,[782  47  40  90]
person:0.9340,[200   0  35  68]
person:0.9332,[1120   22   42   97]
person:0.9308,[1212  141   43   82]
person:0.9211,[233 328  71 102]
person:0.9184,[268  -1  38  53]
person:0.9119,[528  34  31  84]
person:0.9115,[1151  136   41  103]
person:0.9072,[616  24  30  77]
person:0.8615,[1080   18   26   67]
person:0.7996,[865   0  26  65]
person:0.7586,[1207    0   26   24]
person:0.7566,[290 334  45  87]
person:0.7406,[920   6  26 117]
person:0.7342,[177   1  17  19]
person:0.6588,[837  25  25  50]
person:0.6551,[492  -4  26  39]
person:0.6351,[385 167  33  69]
person:0.5499,[1162   85   40   84]
person:0.5391,[1258   79   21   75]
person:0.9982,[504 217  34 108]
person:0.9955,[469  97  36  89]
person:0.9929,[1178  365   59  115]
